page,price,location,alapterulet,szobak,erkely
391,215 000 Ft/hó,"Budapest II. kerület, Árpád fejedelem útja 45.",37 m2,1,
391,392 000 Ft/hó,"Budapest V. kerület, Városház utca",74 m2,2 + 1 fél,2 m2
391,250 000 Ft/hó,"Budapest VI. kerület, Szondi utca 74.",38 m2,2,
391,365 000 Ft/hó,"Budapest VIII. kerület, Futó utca",50 m2,2,25 m2
391,300 000 Ft/hó,"Budapest XI. kerület, Budafoki út",80 m2,3 + 1 fél,
391,230 000 Ft/hó,"Budapest XI. kerület, Bártfai utca 5b",45 m2,1 + 1 fél,3 m2
391,395 000 Ft/hó,"Budapest I. kerület, Batthyány utca",57 m2,2,4 m2
391,195 000 Ft/hó,"Budapest III. kerület, Meggyfa utca 19.",36 m2,1,
391,260 000 Ft/hó,"Budapest XIV. kerület, Ungvár utca",54 m2,2,5 m2
391,340 000 Ft/hó,"Budapest III. kerület, San Marco utca",56 m2,2 + 1 fél,4 m2
391,384 760 Ft/hó,"Budapest VI. kerület, Andrássy út",59 m2,3,
391,190 000 Ft/hó,"Budapest IX. kerület, Sobieski János utca",31 m2,1,
391,346 284 Ft/hó,"Budapest V. kerület, Arany János utca 34.",66 m2,3,
391,320 000 Ft/hó,"Budapest IX. kerület, Tóth Kálmán utca 21.",47 m2,2,7 m2
392,380 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca 14.",71 m2,2,
392,280 000 Ft/hó,"Budapest VI. kerület, Csengery utca 58.",50 m2,3,
392,350 000 Ft/hó,"Budapest VII. kerület, Síp utca",68 m2,3,5 m2
392,175 000 Ft/hó,"Budapest XIII. kerület, Kassák Lajos utca 38.",28 m2,1,
392,270 000 Ft/hó,"Budapest XIII. kerület, Taksony utca",48 m2,2,10 m2
392,197 000 Ft/hó,"Budapest IX. kerület, Kinizsi utca",35 m2,1,
392,195 000 Ft/hó,"Budapest XIV. kerület, Bánki Donát utca 24.",39 m2,1 + 1 fél,2 m2
392,260 000 Ft/hó,"Budapest II. kerület, II/A kerület - Erzsébetliget",45 m2,2,4 m2
392,200 000 Ft/hó,"Budapest VIII. kerület, Koszorú utca",32 m2,1,4 m2
392,230 000 Ft/hó,"Budapest IX. kerület, Tűzoltó utca",41 m2,1,
392,961 900 Ft/hó,"Budapest XII. kerület, Zugligeti út 10-12.",128 m2,2 + 1 fél,18 m2
392,190 000 Ft/hó,"Budapest XII. kerület, Zugligeti út",50 m2,2,
392,220 000 Ft/hó,"Budapest XXII. kerület, Gerinc utca",47 m2,1 + 1 fél,5 m2
392,185 000 Ft/hó,"Budapest XXIII. kerület, Arany János utca",48 m2,1,
392,550 000 Ft/hó,"Budapest II. kerület, Szépvölgyi út",130 m2,4,50 m2
392,300 000 Ft/hó,"Budapest XVI. kerület, Bökényföldi út",75 m2,3,
392,210 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",45 m2,1 + 1 fél,
392,195 000 Ft/hó,"Budapest X. kerület, Kada utca",56 m2,2,4 m2
392,500 188 Ft/hó,"Budapest IX. kerület, Nádasdy utca",80 m2,4,
392,170 000 Ft/hó,"Budapest XIV. kerület, Gvadányi utca",28 m2,1,
393,280 000 Ft/hó,"Budapest XV. kerület, Kőrakás park",64 m2,2 + 1 fél,3 m2
393,600 000 Ft/hó,"Budapest VIII. kerület, Gyulai Pál utca",120 m2,3 + 1 fél,
393,215 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",45 m2,1 + 1 fél,
393,1 077 328 Ft/hó,"Budapest VI. kerület, Andrássy út",177 m2,3 + 1 fél,10 m2
393,250 000 Ft/hó,"Budapest II. kerület, Fazekas utca",56 m2,2 + 1 fél,1 m2
393,240 000 Ft/hó,"Budapest VII. kerület, Garay utca",62 m2,2,
393,260 000 Ft/hó,"Budapest X. kerület, Mélytó utca",68 m2,3,
393,390 000 Ft/hó,"Budapest II. kerület, Lövőház utca 26.",74 m2,2 + 1 fél,
393,270 000 Ft/hó,"Budapest V. kerület, Múzeum körút 5.",60 m2,2,
393,240 000 Ft/hó,"Budapest XI. kerület, Tétényi út 42.",48 m2,2,
393,160 000 Ft/hó,"Budapest X. kerület, Hatház utca",35 m2,1,
393,220 000 Ft/hó,"Budapest XIV. kerület, Fischer István utca 127.",30 m2,1,61 m2
393,280 000 Ft/hó,"Budapest IX. kerület, Belső-Ferencváros",69 m2,2,
393,200 000 Ft/hó,"Budapest II. kerület, Pasaréti út",54 m2,1 + 2 fél,4 m2
393,340 000 Ft/hó,"Budapest VI. kerület, Lendvay utca",67 m2,2,5 m2
393,220 000 Ft/hó,"Budapest VI. kerület, Vasvári Pál utca",27 m2,1 + 1 fél,
393,200 000 Ft/hó,"Budapest XIV. kerület, Kalapács utca 11.",49 m2,2,
393,270 000 Ft/hó,"Budapest III. kerület, Hunor utca 24-26.",43 m2,2,3 m2
393,180 000 Ft/hó,"Budapest X. kerület, Téglavető utca",50 m2,2,
393,250 000 Ft/hó,"Budapest XI. kerület, Szentimreváros",38 m2,1,
394,290 000 Ft/hó,"Budapest XIII. kerület, Szent István körút",34 m2,1 + 1 fél,
394,230 000 Ft/hó,"Budapest VII. kerület, Síp utca",29 m2,1,
394,245 000 Ft/hó,"Budapest I. kerület, Bem rakpart",35 m2,1 + 1 fél,
394,300 000 Ft/hó,"Budapest VII. kerület, Király utca 13.",47 m2,2,
394,240 000 Ft/hó,"Budapest XIV. kerület, Istvánmezei út",43 m2,1 + 1 fél,3 m2
394,270 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",58 m2,2,6 m2
394,220 000 Ft/hó,"Budapest XI. kerület, Október huszonharmadika utca 17.",47 m2,1 + 1 fél,2 m2
394,480 000 Ft/hó,"Budapest XIII. kerület, Danubius utca",66 m2,3,14 m2
394,280 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",32 m2,1,10 m2
394,950 000 Ft/hó,"Budapest III. kerület, Kenyeres utca 21.",110 m2,5,70 m2
394,160 000 Ft/hó,"Budapest XIII. kerület, Tomori utca",36 m2,1,
394,235 000 Ft/hó,"Budapest XIII. kerület, Tahi utca",57 m2,2,2 m2
394,430 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Lőportárdűlő",68 m2,3,21 m2
394,220 000 Ft/hó,"Budapest XVI. kerület, Zsélyi Aladár utca",44 m2,1 + 1 fél,6 m2
394,280 000 Ft/hó,"Budapest XIII. kerület, Angyalföld",45 m2,2,2.66 m2
394,1 200 000 Ft/hó,"Budapest VII. kerület, Károly körút 1.",100 m2,4 + 2 fél,4 m2
394,300 000 Ft/hó,"Budapest VIII. kerület, Mária utca",74 m2,1,3 m2
394,365 000 Ft/hó,"Budapest VIII. kerület, Kisfaludy utca",69 m2,2 + 1 fél,
394,280 000 Ft/hó,"Budapest XV. kerület, Kőrakás park",64 m2,2 + 1 fél,3 m2
394,400 000 Ft/hó,"Budapest XI. kerület, Váli utca",100 m2,4,4 m2
395,280 000 Ft/hó,"Budapest XV. kerület, Kőrakás park",64 m2,2 + 1 fél,3 m2
395,400 000 Ft/hó,"Budapest XI. kerület, Váli utca",100 m2,4,4 m2
395,320 000 Ft/hó,"Budapest XIII. kerület, Katona József utca 21.",62 m2,2,
395,1 192 756 Ft/hó,"Budapest V. kerület, Magyar utca",186 m2,4,
395,699 000 Ft/hó,"Budapest VI. kerület, Andrássy út",97 m2,3,20 m2
395,330 000 Ft/hó,"Budapest II. kerület, Rózsadomb",60 m2,3,8 m2
395,315 000 Ft/hó,"Budapest VII. kerület, Síp utca",52 m2,2 + 1 fél,
395,200 000 Ft/hó,"Budapest I. kerület, Hunyadi János út 5-7.",29 m2,1,
395,240 000 Ft/hó,"Budapest IX. kerület, Ferenc körút",60 m2,2 + 2 fél,
395,190 000 Ft/hó,"Budapest XVIII. kerület, Havanna utca",34 m2,1 + 1 fél,
395,270 000 Ft/hó,"Budapest XIII. kerület, Kresz Géza utca",61 m2,2,
395,220 000 Ft/hó,"Budapest VII. kerület, Damjanich utca",40 m2,1 + 1 fél,
395,180 000 Ft/hó,"Budapest IV. kerület, Závodszky Zoltán utca",53 m2,1 + 2 fél,2 m2
395,250 000 Ft/hó,"Budapest XI. kerület, Törökugrató utca",56 m2,1 + 2 fél,4 m2
395,769 520 Ft/hó,"Budapest VII. kerület, Károly körút",80 m2,3,
395,260 000 Ft/hó,"Budapest XI. kerület, Erőmű utca",52 m2,2,
395,250 000 Ft/hó,"Budapest XIII. kerület, Kádár utca 8.",70 m2,2,
395,165 000 Ft/hó,"Budapest IX. kerület, Viola utca 43.",25 m2,1,4 m2
395,280 000 Ft/hó,"Budapest IX. kerület, Vendel utca",48 m2,1 + 1 fél,8 m2
395,170 000 Ft/hó,"Budapest XIII. kerület, Dózsa György út",29 m2,1,
396,160 000 Ft/hó,"Budapest IV. kerület, Rózsa utca",34 m2,1 + 1 fél,
396,280 000 Ft/hó,"Budapest IX. kerület, Ipar utca 2/B",54 m2,1,
396,300 000 Ft/hó,"Budapest IX. kerület, Ipar utca",67 m2,2,
396,250 000 Ft/hó,"Budapest IV. kerület, Árpád út",77 m2,2 + 1 fél,
396,200 000 Ft/hó,"Budapest VI. kerület, Vörösmarty utca 55.",55 m2,1 + 1 fél,
396,350 000 Ft/hó,"Budapest VII. kerület, Sajó utca",68 m2,3,10 m2
396,365 522 Ft/hó,"Budapest VI. kerület, Jókai utca",60 m2,3,
396,350 000 Ft/hó,"Budapest VI. kerület, Weiner Leó utca",90 m2,4,
396,325 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",40 m2,2,4 m2
396,275 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 22.24.",32 m2,1,4 m2
396,390 000 Ft/hó,"Budapest XIII. kerület, Dagály utca 5-7.",61 m2,3,4 m2
396,325 000 Ft/hó,"Budapest IX. kerület, Mester utca",40 m2,2,4 m2
396,275 000 Ft/hó,"Budapest IX. kerület, Mester utca 29-31.",32 m2,1,4 m2
396,570 000 Ft/hó,"Budapest XIII. kerület, Párkány utca",95 m2,4,13 m2
396,240 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 26.",44 m2,2,1 m2
396,380 000 Ft/hó,"Budapest VI. kerület, Vörösmarty utca",70 m2,2,2 m2
396,190 000 Ft/hó,"Budapest XIV. kerület, Gvadányi utca",28 m2,1,
396,205 000 Ft/hó,"Budapest II. kerület, Lajos utca",37 m2,1,
396,250 000 Ft/hó,"Budapest XI. kerület, Sasad",56 m2,1 + 2 fél,4 m2
396,250 000 Ft/hó,"Budapest XI. kerület, Kondorosi út",42 m2,2,12 m2
397,230 000 Ft/hó,"Budapest XI. kerület, Fehérvári út",67 m2,2,1 m2
397,200 000 Ft/hó,"Budapest VIII. kerület, Fecske utca 34. 2.emelet.",43 m2,1,
397,320 000 Ft/hó,"Budapest IX. kerület, Ferenc körút",70 m2,3,
397,250 000 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",40 m2,1,
397,200 000 Ft/hó,"Budapest XIV. kerület, Kassai tér 29.",56 m2,2,4 m2
397,688 720 Ft/hó,"Budapest II. kerület, Köztársaság utca",170 m2,5,80 m2
397,275 000 Ft/hó,"Budapest IX. kerület, Ipar utca",70 m2,2,
397,692 568 Ft/hó,"Budapest V. kerület, Kecskeméti utca",89 m2,1,
397,265 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",42 m2,2,3 m2
397,420 000 Ft/hó,"Budapest VII. kerület, Király utca 13.",88 m2,3,
397,420 000 Ft/hó,"Budapest XIII. kerület, Balzac utca",67 m2,3,
397,240 000 Ft/hó,"Budapest III. kerület, Zápor utca",53 m2,2 + 1 fél,
397,461 712 Ft/hó,"Budapest V. kerület, Belváros",84 m2,3,
397,200 000 Ft/hó,"Budapest VII. kerület, Izabella utca",49 m2,1,
397,470 000 Ft/hó,"Budapest VII. kerület, Wesselényi utca",42 m2,1,
397,250 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca",38 m2,1,
397,20 000 Ft/hó,"Budapest IV. kerület, Bécsi utca 56.",140 m2,2,
397,250 000 Ft/hó,"Budapest II. kerület, Horvát utca",50 m2,2,5 m2
397,375 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",63 m2,2 + 1 fél,7 m2
397,540 000 Ft/hó,"Budapest XIII. kerület, Radnóti Miklós utca 27.",84 m2,3,
398,355 000 Ft/hó,"Budapest III. kerület, Folyamőr utca",46 m2,1 + 1 fél,10 m2
398,280 000 Ft/hó,"Budapest VIII. kerület, Futó utca",42 m2,2,5 m2
398,220 000 Ft/hó,"Budapest XIII. kerület, Róbert Károly körút",48 m2,1 + 1 fél,
398,400 000 Ft/hó,"Budapest VI. kerület, Szinyei Merse utca",78 m2,2,
398,220 000 Ft/hó,"Budapest XIII. kerület, Kárász utca 4.",36 m2,1,
398,440 000 Ft/hó,"Budapest XIII. kerület, Viza utca",70 m2,3,6 m2
398,290 000 Ft/hó,"Budapest IX. kerület, Márton utca",50 m2,2,5 m2
398,577 140 Ft/hó,"Budapest VI. kerület, Andrássy út",49 m2,1,
398,250 000 Ft/hó,"Budapest VII. kerület, Jósika utca 5.",35 m2,1,
398,220 000 Ft/hó,"Budapest XIV. kerület, Ond vezér útja",49 m2,2,2 m2
398,211 618 Ft/hó,"Budapest VIII. kerület, Corvin sétány 7.",27 m2,1,
398,692 568 Ft/hó,"Budapest V. kerület, Harmincad utca",100 m2,4,
398,290 000 Ft/hó,"Budapest III. kerület, Szentendrei út 20.",69 m2,3,
398,500 000 Ft/hó,"Budapest VI. kerület, Lovag utca 8.",75 m2,3,
398,300 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány 7.",43 m2,2,24 m2
398,335 000 Ft/hó,"Budapest VII. kerület, Nefelejcs utca 8.",80 m2,3,
398,230 000 Ft/hó,"Budapest XIII. kerület, Katona József utca",47 m2,1,
398,160 000 Ft/hó,"Budapest XII. kerület, Nagyenyed utca 15/b.",35 m2,1,4 m2
398,180 000 Ft/hó,"Budapest VII. kerület, Dohány utca",34 m2,1 + 1 fél,
398,220 000 Ft/hó,"Budapest IX. kerület, Haller utca 23-25.",28 m2,1,
399,125 000 Ft/hó,"Budapest VII. kerület, Dembinszky utca",24 m2,1,
399,190 000 Ft/hó,"Budapest VI. kerület, Csengery utca",41 m2,2,
399,275 000 Ft/hó,"Budapest II. kerület, Trombitás út",50 m2,2 + 1 fél,3 m2
399,190 000 Ft/hó,"Budapest IV. kerület, Berda József utca 34.",35 m2,1 + 1 fél,
399,330 000 Ft/hó,"Budapest V. kerület, Szent István körút",80 m2,2 + 1 fél,
399,600 000 Ft/hó,"Budapest XIII. kerület, Újlipótváros - Kleopátraház",97 m2,4,6 m2
399,280 000 Ft/hó,"Budapest VI. kerület, Székely Mihály utca 4-6.",74 m2,3,
399,125 000 Ft/hó,"Budapest XII. kerület, Törökbálinti út",18 m2,1,
399,450 000 Ft/hó,"Budapest IX. kerület, Üllői út",62 m2,2 + 1 fél,
399,1 154 280 Ft/hó,"Budapest VI. kerület, Andrássy út",107 m2,2,4 m2
399,210 000 Ft/hó,"Budapest XV. kerület, Neptun utca",47 m2,1 + 1 fél,
399,440 000 Ft/hó,"Budapest XIII. kerület, Vizafogó",47 m2,2,10 m2
399,350 000 Ft/hó,"Budapest XI. kerület, Vahot utca",50 m2,2,
399,200 000 Ft/hó,"Budapest I. kerület, Attila út 2.",24 m2,1,
399,295 000 Ft/hó,"Budapest XI. kerület, Budafoki út 64.",45 m2,2,10 m2
399,549 000 Ft/hó,"Budapest XII. kerület, Királyhágó tér 6-7.",67 m2,2,12 m2
399,384 760 Ft/hó,"Budapest V. kerület, Régi posta utca",65 m2,2,
399,390 000 Ft/hó,"Budapest XI. kerület, Eper utca",65 m2,1 + 2 fél,6 m2
399,330 000 Ft/hó,"Budapest XIII. kerület, Reitter Ferenc utca",100 m2,3,
399,290 000 Ft/hó,"Budapest III. kerület, Szentendrei út",50 m2,2,3 m2
400,170 000 Ft/hó,"Budapest XIV. kerület, Újvilág utca 31-33.",30 m2,1,
400,225 000 Ft/hó,"Budapest XIV. kerület, Bácskai utca",43 m2,2,
400,310 000 Ft/hó,"Budapest XIII. kerület, Szegedi út",55 m2,2,4 m2
400,577 140 Ft/hó,"Budapest XIV. kerület, Ajtósi Dürer sor",80 m2,3,3 m2
400,210 000 Ft/hó,"Budapest VI. kerület, Király utca",58 m2,2 + 1 fél,
400,250 000 Ft/hó,"Budapest XIV. kerület, Nagy Lajos király útja",55 m2,2,
400,250 000 Ft/hó,"Budapest VIII. kerület, Bródy Sándor utca",38 m2,1,
400,440 000 Ft/hó,"Budapest XVIII. kerület, Kétújfalu utca",120 m2,3 + 1 fél,5 m2
400,170 000 Ft/hó,"Budapest XVI. kerület, Szlovák út",20 m2,1,
400,330 000 Ft/hó,"Budapest VII. kerület, Huszár utca",92 m2,2 + 1 fél,
400,480 000 Ft/hó,"Budapest XI. kerület, Rupphegyi út",73 m2,3,15 m2
400,340 000 Ft/hó,"Budapest II. kerület, Herman Ottó út",45 m2,1 + 1 fél,8 m2
400,180 000 Ft/hó,"Budapest VIII. kerület, Népszínház utca 19.",44 m2,1,
400,1 200 000 Ft/hó,"Budapest XI. kerület, Budapart",150 m2,5,50 m2
400,220 000 Ft/hó,"Budapest XI. kerület, Fehérvári út",40 m2,1 + 1 fél,
400,370 000 Ft/hó,"Budapest V. kerület, Lipótváros",70 m2,3,8 m2
400,390 000 Ft/hó,"Budapest V. kerület, Belváros",87 m2,3,
400,300 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca",37 m2,1 + 1 fél,14 m2
400,350 000 Ft/hó,"Budapest XX. kerület, Nagysándor József utca",80 m2,3,20 m2
400,350 000 Ft/hó,"Budapest IX. kerület, Ráday utca 57.",65 m2,3,1 m2
401,120 000 Ft/hó,"Budapest XVII. kerület, Cséplő út 56.",35 m2,1,5 m2
401,210 000 Ft/hó,"Budapest XV. kerület, Drégelyvár utca 55.",36 m2,1 + 1 fél,
401,280 000 Ft/hó,"Budapest XIX. kerület, Zrínyi utca",38 m2,1,
401,800 000 Ft/hó,"Budapest III. kerület, Folyondár utca",120 m2,4,15 m2
401,250 000 Ft/hó,"Budapest IX. kerület, Ráday utca 40.",45 m2,2,
401,350 000 Ft/hó,"Budapest XIV. kerület, Szuglói Körvasút sor",97 m2,3,
401,600 000 Ft/hó,"Budapest XII. kerület, Gyimes utca 14.",81 m2,4,
401,250 000 Ft/hó,"Budapest III. kerület, Blanka köz",40 m2,1,
401,250 000 Ft/hó,"Budapest III. kerület, Jós utca 14.",51 m2,1 + 2 fél,1 m2
401,1 100 000 Ft/hó,"Budapest XI. kerület, Budapart",90 m2,4,40 m2
401,1 000 000 Ft/hó,"Budapest XI. kerület, Budapart",65 m2,3,40 m2
401,1 200 000 Ft/hó,"Budapest XI. kerület, Budapart",110 m2,3,45 m2
401,130 000 Ft/hó,"Budapest VIII. kerület, Baross utca",57 m2,2,
401,220 000 Ft/hó,"Budapest VII. kerület, Jósika utca 15.",37 m2,1,
401,200 000 Ft/hó,"Budapest VIII. kerület, Tömő utca 40-42.",32 m2,1,4 m2
401,130 000 Ft/hó,"Budapest XVII. kerület, Cséplő út 56.",36 m2,1,7 m2
401,200 000 Ft/hó,"Budapest XVI. kerület, Havashalom utca 23.",45 m2,1,8 m2
401,235 000 Ft/hó,"Budapest III. kerület, Váradi utca 30.",45 m2,2,2.5 m2
401,160 000 Ft/hó,"Budapest XII. kerület, Kék Golyó utca",36 m2,1,3 m2
401,325 000 Ft/hó,"Budapest III. kerület, Madzsar József utca 27.",81 m2,2 + 2 fél,3 m2
402,290 000 Ft/hó,"Budapest III. kerület, Blanka köz 1.",46 m2,1 + 1 fél,
402,120 000 Ft/hó,"Budapest I. kerület, Szirtes út",56 m2,1 + 1 fél,
402,210 000 Ft/hó,"Budapest XII. kerület, Avar utca",37 m2,2,2 m2
402,220 000 Ft/hó,"Budapest XIII. kerület, Csele utca",33 m2,1,15 m2
402,150 000 Ft/hó,"Budapest VI. kerület, Podmaniczky utca",45 m2,1,
402,200 000 Ft/hó,"Budapest XVI. kerület, Eperjesi utca",42 m2,1,
402,450 000 Ft/hó,"Budapest VIII. kerület, Kisfaludy utca 23-25.",50 m2,2,
402,359 000 Ft/hó,"Budapest XIII. kerület, Újpesti rakpart 11.",42 m2,2,2 m2
402,1 154 280 Ft/hó,"Budapest V. kerület, Hold utca",82 m2,3,1.5 m2
402,300 000 Ft/hó,"Budapest VI. kerület, Szinyei Merse utca",50 m2,2,3 m2
402,720 000 Ft/hó,"Budapest VI. kerület, Andrássy út 68.",106 m2,3,
402,180 000 Ft/hó,"Budapest XIII. kerület, Hegedűs Gyula utca 36.",20 m2,1,
402,300 000 Ft/hó,"Budapest XI. kerület, Zólyomi út 7.",42 m2,2,10 m2
402,170 000 Ft/hó,"Budapest X. kerület, Kozma utca",36 m2,1 + 1 fél,2 m2
402,400 000 Ft/hó,"Budapest XIV. kerület, Cházár András utca 2/B",71 m2,3,7 m2
402,250 000 Ft/hó,"Budapest II. kerület, Tárogató út",33 m2,1,1 m2
402,300 000 Ft/hó,"Budapest XI. kerület, Verbéna utca",53 m2,2,6 m2
402,250 000 Ft/hó,"Budapest II. kerület, Kapás utca 51-53.",49 m2,2,4 m2
402,200 000 Ft/hó,"Budapest XXII. kerület, Promontor utca",36 m2,2,
402,250 000 Ft/hó,"Budapest X. kerület, Kápolna tér",50 m2,2,16 m2
403,300 000 Ft/hó,"Budapest VIII. kerület, Kis Stáció utca",57 m2,2,
403,350 000 Ft/hó,"Budapest XIII. kerület, Újlipótváros",68 m2,2,
403,250 000 Ft/hó,"Budapest XIV. kerület, Rákosszeg park",55 m2,2,
403,350 000 Ft/hó,"Budapest VII. kerület, Király utca 67.",73 m2,2 + 1 fél,5 m2
403,200 000 Ft/hó,"Budapest XIII. kerület, Lehel utca 70-72.",33 m2,1,5 m2
403,180 000 Ft/hó,"Budapest XIII. kerület, Kárpát utca",35 m2,1,
403,250 000 Ft/hó,"Budapest XII. kerület, Fodor utca",44 m2,1 + 1 fél,
403,340 000 Ft/hó,"Budapest III. kerület, Folyamőr utca 5.",48 m2,2,18 m2
403,180 000 Ft/hó,"Budapest III. kerület, Amfiteátrum utca",28 m2,1,3 m2
403,461 712 Ft/hó,"Budapest VI. kerület, Eötvös utca 27.",80 m2,4,2 m2
403,300 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",46 m2,1 + 1 fél,8 m2
403,330 000 Ft/hó,"Budapest XIII. kerület, Vizafogó - Marinapart",54 m2,1 + 1 fél,
403,330 000 Ft/hó,"Budapest VII. kerület, Wesselényi utca 12.",36 m2,1,3 m2
403,250 000 Ft/hó,"Budapest VI. kerület, Székely Bertalan utca",58 m2,2 + 1 fél,
403,400 000 Ft/hó,"Budapest XI. kerület, Somlói út 5.",82 m2,2 + 1 fél,15 m2
403,249 000 Ft/hó,"Budapest V. kerület, Régi posta utca",40 m2,1,
403,240 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány",33 m2,1,4 m2
403,140 000 Ft/hó,"Budapest XIII. kerület, Váci út",20 m2,1,
403,250 000 Ft/hó,"Budapest XIII. kerület, Csángó utca",39 m2,1,4 m2
403,160 000 Ft/hó,"Budapest XXII. kerület, Rózsabarack utca",32 m2,1,10 m2
404,280 000 Ft/hó,"Budapest XIII. kerület, Szabolcs utca 19-21.",51 m2,2,4 m2
404,270 000 Ft/hó,"Budapest XIII. kerület, Hollán Ernő utca",90 m2,3 + 1 fél,3 m2
404,580 000 Ft/hó,"Budapest XI. kerület, Bartók Béla út",120 m2,4,
404,1 000 376 Ft/hó,"Budapest II. kerület, Fenyves utca",200 m2,5,20 m2
404,210 000 Ft/hó,"Budapest III. kerület, Kerék utca",51 m2,2,
404,200 000 Ft/hó,"Budapest II. kerület, Pálos utca",44 m2,1 + 1 fél,5 m2
404,365 522 Ft/hó,"Budapest V. kerület, Kecskeméti utca",66 m2,2,
404,229 000 Ft/hó,"Budapest IX. kerület, Haller utca",31 m2,1,4 m2
404,295 000 Ft/hó,"Budapest XII. kerület, Fészek utca",63 m2,2,6 m2
404,315 000 Ft/hó,"Budapest XIII. kerület, Meder utca",48 m2,2,8 m2
404,846 472 Ft/hó,"Budapest V. kerület, Királyi Pál utca 7.",80 m2,3,
404,400 000 Ft/hó,"Budapest VI. kerület, Ó utca",43 m2,2,4 m2
404,170 000 Ft/hó,"Budapest VII. kerület, Rottenbiller utca 62.",40 m2,1,
404,180 000 Ft/hó,"Budapest VII. kerület, Barcsay utca 6.",36 m2,1,
404,200 000 Ft/hó,"Budapest XV. kerület, Neptun utca",35 m2,1 + 1 fél,
404,190 000 Ft/hó,"Budapest XVIII. kerület, Attila utca",35 m2,1 + 1 fél,5 m2
404,270 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Országbíró utcai lakótelep",41 m2,1,4 m2
404,260 000 Ft/hó,"Budapest XIII. kerület, Angyalföld - Országbíró utcai lakótelep",39 m2,1,4 m2
404,195 000 Ft/hó,"Budapest XI. kerület, Menyecske utca",54 m2,1 + 1 fél,
404,220 000 Ft/hó,"Budapest V. kerület, Falk Miksa utca",31 m2,1,
405,210 000 Ft/hó,"Budapest IX. kerület, Lenhossék utca 3.",31 m2,1,7 m2
405,80 000 Ft/hó,"Budapest XVII. kerület, Jászdózsa utca 32.",12 m2,1,
405,340 000 Ft/hó,"Budapest VIII. kerület, Corvin sétány 8.",50 m2,2,13 m2
405,577 140 Ft/hó,"Budapest VII. kerület, Belső-Erzsébetváros",86 m2,4,
405,690 000 Ft/hó,"Budapest V. kerület, Irányi utca",73 m2,2,
405,247 000 Ft/hó,"Budapest VII. kerület, Péterfy Sándor utca",35 m2,2,
405,250 000 Ft/hó,"Budapest XIII. kerület, Dagály utca",60 m2,1 + 2 fél,4 m2
405,270 000 Ft/hó,"Budapest XI. kerület, Ulászló utca",57 m2,1 + 1 fél,
405,265 000 Ft/hó,"Budapest VIII. kerület, Dankó utca",42 m2,2,3 m2
405,220 000 Ft/hó,"Budapest II. kerület, Széll Kálmán tér",34 m2,1,
405,200 000 Ft/hó,"Budapest XII. kerület, Kiss János altábornagy utca",34 m2,1,
405,400 000 Ft/hó,"Budapest VI. kerület, Király utca",66 m2,2,
405,500 000 Ft/hó,"Budapest IX. kerület, Tompa utca",105 m2,3,6 m2
405,269 332 Ft/hó,"Budapest XIII. kerület, Angyalföldi út 18.",28 m2,1,12.61 m2
405,250 000 Ft/hó,"Budapest VIII. kerület, Bacsó Béla utca 8.",31 m2,1,
405,190 000 Ft/hó,"Budapest XIV. kerület, Cházár András utca",33 m2,1,
405,200 000 Ft/hó,"Budapest XIV. kerület, Mogyoródi út 64.",48 m2,1 + 1 fél,
405,461 712 Ft/hó,"Budapest XIII. kerület, Lőportár köz",58 m2,3,
405,250 000 Ft/hó,"Budapest XVI. kerület, Futórózsa utca",68 m2,3,2 m2
405,307 808 Ft/hó,"Budapest XIII. kerület, Lőportár köz",44 m2,2,
406,250 000 Ft/hó,"Budapest III. kerület, Kadosa utca",51 m2,2,12 m2
406,327 046 Ft/hó,"Budapest XIII. kerület, Szent László út",70 m2,2,
406,280 000 Ft/hó,"Budapest XIV. kerület, Zászlós utca 29-31.",55 m2,2,5 m2
406,205 000 Ft/hó,"Budapest XIV. kerület, Gvadányi utca",33 m2,2,
406,220 000 Ft/hó,"Budapest X. kerület, Zágrábi köz 120-122.",35 m2,1,
